date,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
2020-05-04 12:00:00,14797.064417,1834.612374,3946.988916,948.287281,15992.721143,4560.791237,8396.713854,1428.994914,51906.174137
2020-05-04 13:00:00,15705.923036,1939.530491,4034.952696,1007.691904,17006.425236,4828.928272,9037.440167,1520.948946,55081.840748
2020-05-04 14:00:00,16361.7548,2016.860827,4109.549905,1056.692067,17885.057022,5000.485444,9622.456215,1605.101534,57657.957814
2020-05-04 15:00:00,16804.284418,2064.242075,4136.228962,1097.133153,18549.006707,5125.554686,10056.27277,1669.345702,59502.068473
2020-05-04 16:00:00,16930.366445,2090.605217,4172.740536,1111.789555,18976.322886,5142.519748,10397.537691,1708.387067,60530.269144
2020-05-04 17:00:00,16776.076678,2128.195747,4149.003476,1109.995048,19035.080089,5023.069588,10494.12564,1705.258754,60420.80502
2020-05-04 18:00:00,16124.96494,2083.628295,4104.76686,1092.082222,18620.643257,4837.368343,10344.04061,1680.992393,58888.48692
2020-05-04 19:00:00,15241.523084,1991.726701,4048.73018,1039.71744,17626.004331,4582.177194,9866.086558,1604.422834,56000.388322
2020-05-04 20:00:00,14698.368171,1908.208616,3957.261897,997.024379,16974.37502,4497.841122,9415.784063,1526.7594,53975.622669
2020-05-04 21:00:00,14026.420457,1843.869386,3873.229585,944.426198,16211.003817,4327.766096,8947.035186,1456.808158,51630.558883
2020-05-04 22:00:00,13223.83288,1706.580971,3771.641434,867.295008,15012.573304,4047.670272,8206.520311,1352.005337,48188.119517
2020-05-04 23:00:00,11686.803827,1378.336515,3734.240407,761.753335,13097.913491,3577.262127,7005.311493,1180.604462,42422.225658
2018-05-05 00:00:00,9726.379049,1079.994589,2555.18682,642.890233,9185.794083,3129.072622,4752.160479,1014.739128,32086.217002
2018-05-05 01:00:00,9280.7622,1028.784341,2508.723702,608.784765,8644.901908,2983.104264,4498.577398,980.723124,30534.361703
2018-05-05 02:00:00,9014.18669,999.587279,2487.459857,590.965608,8296.154532,2849.832066,4344.112507,961.279635,29543.578174
2018-05-05 03:00:00,8824.353963,981.106826,2462.957277,579.982069,8117.020919,2761.039863,4242.709202,947.820003,28916.990123
2018-05-05 04:00:00,8764.768556,978.227816,2455.780262,577.420759,8065.597392,2708.876162,4210.06281,945.871761,28706.605517
2018-05-05 05:00:00,8863.61854,1001.944155,2478.310817,590.424842,8229.06039,2721.892395,4283.919017,974.310903,29143.481059
2018-05-05 06:00:00,9064.997682,1026.197258,2488.984976,604.292781,8572.757886,2773.101081,4488.051331,993.491608,30011.874603
2018-05-05 07:00:00,9289.076663,1055.214342,2486.065012,621.937724,8995.985227,2820.127704,4691.751956,1009.263197,30969.421825
2018-05-05 08:00:00,9651.382968,1121.764584,2509.662943,648.128174,9811.329656,2973.104159,5091.488552,1048.538657,32855.399693
2018-05-05 09:00:00,10170.619655,1191.527116,2562.952148,679.36333,10590.096337,3172.729162,5502.299177,1107.318298,34976.905223
2018-05-05 10:00:00,10783.659675,1251.27263,2629.546197,702.324239,11255.399741,3377.009557,5839.142667,1150.578369,36988.933075
2018-05-05 11:00:00,11438.780011,1302.617149,2692.780518,722.811471,11727.351547,3601.770454,6129.084808,1176.428427,38791.624386
2018-05-05 12:00:00,11994.041066,1347.690613,2745.86967,740.229048,12111.427471,3789.655003,6351.498147,1203.803244,40284.214262
2018-05-05 13:00:00,12442.943893,1385.756152,2791.972721,763.278272,12396.003886,3927.541174,6566.645852,1238.973337,41513.115287
2018-05-05 14:00:00,12788.382004,1424.892713,2837.396482,787.310819,12822.504012,3998.251686,6796.312861,1279.130755,42734.181333
2018-05-05 15:00:00,13156.603956,1445.718758,2883.282496,807.588499,13226.696724,4073.059308,7051.217432,1320.842187,43965.00936
2018-05-05 16:00:00,13334.501555,1482.818898,2924.863724,828.274475,13594.513259,4132.928116,7239.400381,1354.06765,44891.368058
2018-05-05 17:00:00,13250.844591,1467.745533,2931.646904,841.224592,13752.733717,4152.177914,7350.578525,1364.699548,45111.651324
2018-05-05 18:00:00,12957.183027,1467.278795,2939.297233,843.389819,13516.794582,4066.945821,7308.281924,1355.823069,44454.994269
2018-05-05 19:00:00,12460.841181,1397.141633,2908.031567,816.822881,12922.059615,3859.527577,6966.790397,1321.265829,42652.48068
2018-05-05 20:00:00,12186.945027,1349.520092,2844.714897,791.437199,12436.76549,3781.149454,6760.165887,1279.149893,41429.84794
2018-05-05 21:00:00,11709.649036,1334.818087,2782.131895,757.755778,11985.434594,3648.583666,6485.000562,1233.107112,39936.480731
2018-05-05 22:00:00,11103.600317,1235.588193,2716.924236,709.003809,11112.435918,3474.075267,5994.945629,1165.129309,37511.702678
2018-05-05 23:00:00,10346.774456,1139.497883,2593.141112,684.635381,9913.636638,3336.365739,5104.980794,1071.883564,34190.915567
2019-05-05 00:00:00,10494.532743,1061.441579,3153.600122,592.344175,9434.966312,2936.831692,5155.174374,989.233628,33818.124626
2019-05-05 01:00:00,9911.730313,1001.008499,3107.150723,571.092984,8843.645619,2749.551266,4780.419065,952.108998,31916.707467
2019-05-05 02:00:00,9514.166972,968.355911,3087.254589,560.077206,8408.645494,2634.335392,4524.348332,931.35949,30628.543386
2019-05-05 03:00:00,9210.421874,953.689714,3061.511416,553.682516,8148.754825,2537.06291,4351.832041,911.925158,29728.880453
2019-05-05 04:00:00,9052.249425,931.809712,3057.634488,547.37796,8021.065202,2482.117073,4260.480333,899.295871,29252.030065
2019-05-05 05:00:00,9047.977916,933.282824,3059.378734,551.190328,8104.944577,2473.154844,4246.417154,905.432282,29321.778658
2019-05-05 06:00:00,9106.114982,937.130965,3055.082988,557.986779,8272.896072,2490.794309,4347.122911,916.838063,29683.96707
2019-05-05 07:00:00,9213.106301,980.11857,3053.114519,570.98414,8618.717249,2483.691153,4478.430446,934.075053,30332.237431
2019-05-05 08:00:00,9959.784056,1020.291513,3096.302874,610.696156,9395.219347,2707.869263,4874.357349,986.133112,32650.653671
2019-05-05 09:00:00,10747.374185,1188.201063,3154.573201,638.057244,10196.800752,3035.711227,5343.636498,1025.062038,35329.416209
2019-05-05 10:00:00,11622.816904,1230.638538,3241.826361,663.248196,10897.186466,3378.535835,5807.114215,1059.215417,37900.581932
2019-05-05 11:00:00,12428.780002,1327.12087,3323.863847,687.034098,11698.974564,3665.70606,6242.392148,1091.074414,40464.946002
2019-05-05 12:00:00,13106.881586,1408.560598,3400.646703,715.816905,12388.767165,3903.353123,6628.992261,1127.298418,42680.316759
2019-05-05 13:00:00,13730.291625,1481.312058,3473.928085,746.94516,13150.13875,4123.32471,6952.191715,1158.259072,44816.391175
2019-05-05 14:00:00,14275.08098,1485.237481,3554.004013,773.963669,13810.287246,4297.548731,7296.93652,1201.103212,46694.161852
2019-05-05 15:00:00,14676.947426,1579.763838,3592.196883,799.055978,14352.153796,4383.374417,7612.740833,1243.863349,48240.096521
2019-05-05 16:00:00,14931.231139,1636.538357,3594.489515,822.183786,14744.901487,4392.147121,7913.536427,1280.186903,49315.214736
2019-05-05 17:00:00,14968.606667,1652.098864,3541.25647,840.383953,14948.04388,4339.278579,8114.701214,1307.658,49712.027627
2019-05-05 18:00:00,14542.590884,1635.992977,3480.644912,830.12928,14731.195265,4179.387787,8119.603039,1301.698859,48821.243003
2019-05-05 19:00:00,14031.801549,1572.501401,3413.599846,809.069445,14263.937007,4002.531121,7920.011461,1275.492207,47288.944038
2019-05-05 20:00:00,13707.886623,1537.614676,3389.120719,800.510329,14006.971597,3963.264814,7714.805712,1269.405839,46389.580311
2019-05-05 21:00:00,13175.911429,1464.455822,3371.719266,780.888125,13587.098738,3871.037017,7375.458913,1249.993029,44876.56234
2019-05-05 22:00:00,12204.116361,1352.4303,3314.299045,731.305746,12473.170405,3633.046673,6741.565579,1172.387877,41622.321987
2019-05-05 23:00:00,11187.915511,1154.819805,3168.009709,619.74044,10267.993123,3106.743695,5650.999187,1047.817723,36204.039193
2020-05-05 00:00:00,11955.115076,1440.063791,3530.047987,740.283934,12379.689945,3486.661475,6725.933492,1171.66454,41429.46024
2020-05-05 01:00:00,11541.132678,1351.956042,3460.865827,699.783984,11478.295086,3297.170291,6341.09562,1110.30577,39280.605297
2020-05-05 02:00:00,11271.036226,1255.386635,3454.631978,671.639511,10934.065416,3172.416471,6025.340046,1068.486838,37853.003121
2020-05-05 03:00:00,11090.673972,1215.557554,3421.224458,648.168716,10565.066361,3069.945709,5818.869505,1064.043489,36893.549764
2020-05-05 04:00:00,11080.127119,1228.342698,3408.301171,637.396211,10458.350585,3019.047936,5745.360053,1045.810454,36622.736227
2020-05-05 05:00:00,11285.658158,1270.082206,3393.92615,629.588185,10562.095661,3051.343388,5848.462746,1013.320343,37054.476838
2020-05-05 06:00:00,11579.888354,1329.853706,3389.790767,647.490257,10726.354392,3142.07119,6063.353822,1014.737616,37893.540105
2020-05-05 07:00:00,11779.99945,1398.892052,3347.856546,646.817491,10750.126515,3163.931973,6258.767487,1017.451173,38363.842687
2020-05-05 08:00:00,12262.722279,1423.522772,3369.708136,666.216638,11025.745851,3357.210322,6504.214372,1051.7712,39661.111571
2020-05-05 09:00:00,13007.484198,1474.412234,3387.387514,682.444041,11292.389865,3620.655413,6890.492949,1077.811558,41433.077771
2020-05-05 10:00:00,13905.654301,1543.544868,3416.559505,699.939362,11728.697461,3953.984621,7301.114709,1110.722443,43660.217269
2020-05-05 11:00:00,14782.7028,1609.831409,3459.786256,718.185509,12178.779639,4318.670873,7699.298423,1150.735197,45917.990107
2020-05-05 12:00:00,15637.343437,1647.146605,3479.708749,734.913961,12619.414103,4611.369933,7934.747246,1178.08411,47842.728143
2020-05-05 13:00:00,16485.646608,1707.113039,3515.727376,753.239567,13038.881935,4848.283916,8220.327599,1210.084118,49779.304159
2020-05-05 14:00:00,16952.277685,1731.268946,3561.956973,774.068807,13476.151972,5030.623753,8275.795489,1252.877746,51055.021371
2020-05-05 15:00:00,17140.761136,1721.410678,3632.279924,791.780035,13809.471413,5125.920467,8232.410098,1282.226452,51736.260204
2020-05-05 16:00:00,17132.287864,1683.115043,3654.804118,795.962874,14111.995574,5130.808809,8254.663167,1301.566933,52065.204382
2020-05-05 17:00:00,16849.071051,1664.025503,3645.386148,802.167239,14177.024021,5003.046248,8113.043019,1298.920114,51552.683344
2020-05-05 18:00:00,15985.306501,1705.63859,3601.037907,793.422791,13841.649046,4758.689331,7840.200171,1282.083356,49808.027694
2020-05-05 19:00:00,14965.361055,1590.357408,3535.838922,759.36348,13168.324547,4502.498327,7434.919849,1233.517781,47190.181369
2020-05-05 20:00:00,14372.121132,1607.82941,3477.239927,734.123333,12732.395855,4389.578002,7270.689254,1182.24704,45766.223952
2020-05-05 21:00:00,13776.95688,1539.766209,3452.379281,711.389454,12269.744864,4209.512017,6997.971763,1148.624699,44106.345168
2020-05-05 22:00:00,13031.512764,1416.644596,3384.452362,661.182076,11333.931326,3928.266331,6465.442131,1082.583817,41304.015403
2020-05-05 23:00:00,12429.879728,1560.994852,3668.783151,800.779149,13754.831178,3767.689559,7411.116142,1253.126188,44647.199947
2018-05-06 00:00:00,9831.031058,1072.428834,2608.455362,618.55432,9396.413949,3103.465654,4940.224203,1042.851693,32613.425073
2018-05-06 01:00:00,9350.256128,1005.754006,2555.718476,597.648441,8730.949827,2902.667389,4545.029583,1004.91111,30692.93496
2018-05-06 02:00:00,8982.049644,976.652812,2517.959506,579.467079,8253.267345,2754.905583,4325.943406,972.509327,29362.754704
2018-05-06 03:00:00,8733.351132,955.29298,2486.944169,571.112683,8024.893684,2668.488366,4181.676623,949.02011,28570.779746
2018-05-06 04:00:00,8615.494213,938.21174,2486.59748,567.560445,7891.93562,2621.582676,4040.931863,942.243514,28104.557552
2018-05-06 05:00:00,8570.667087,954.022658,2472.35235,572.091524,7942.264437,2613.062229,4105.97062,944.655947,28175.086853
2018-05-06 06:00:00,8525.320162,960.734441,2449.122763,579.98347,8068.870256,2604.059616,4184.567757,947.192279,28319.850743
2018-05-06 07:00:00,8654.203318,991.11229,2437.163669,587.772829,8370.534532,2514.01607,4305.926322,961.06903,28821.798061
2018-05-06 08:00:00,9270.207005,1068.009053,2471.624659,626.963808,9194.073071,2711.316259,4681.001295,1010.916197,31034.111347
2018-05-06 09:00:00,10052.654261,1147.620441,2541.475624,660.428644,10028.638741,3040.966566,5150.71007,1058.660513,33681.15486
2018-05-06 10:00:00,10893.64005,1221.407147,2631.019594,690.002418,10786.086806,3372.52777,5596.151952,1108.380096,36299.215832
2018-05-06 11:00:00,11638.682821,1292.515255,2703.771487,722.325863,11454.524586,3636.352047,5993.244661,1162.230936,38603.647657
2018-05-06 12:00:00,12334.652245,1379.715268,2764.11711,758.876571,12179.983548,3856.17738,6437.694263,1236.73943,40947.955813
2018-05-06 13:00:00,12989.08348,1462.455167,2837.748282,799.633228,12976.266963,4075.622346,6886.017987,1305.317042,43332.144496
2018-05-06 14:00:00,13626.459209,1539.9951,2927.927024,839.674789,13645.47193,4248.86914,7299.988034,1371.59904,45499.984267
2018-05-06 15:00:00,14068.582975,1600.631797,2979.790944,876.225111,14412.472122,4342.14412,7721.43123,1422.547133,47423.825433
2018-05-06 16:00:00,14381.347711,1646.454216,3013.677749,911.032347,15052.079559,4396.891311,8078.271148,1469.517335,48949.271377
2018-05-06 17:00:00,14502.577649,1667.580641,3033.501565,937.489998,15507.58364,4391.387582,8301.293251,1492.301257,49833.715583
2018-05-06 18:00:00,14192.442841,1641.386698,3018.276672,928.70557,15435.28844,4273.603684,8285.053875,1433.867179,49208.624959
2018-05-06 19:00:00,13636.034866,1582.660967,2984.445269,902.123276,14843.654079,4029.669078,8003.209798,1378.889554,47360.686886
2018-05-06 20:00:00,13269.627929,1542.045608,2926.035508,881.022457,14413.217664,3943.889586,7708.57047,1331.752764,46016.161986
2018-05-06 21:00:00,12694.797327,1487.946243,2896.988469,847.809151,13838.347751,3812.376766,7296.224894,1289.131126,44163.621728
2018-05-06 22:00:00,11820.602326,1352.239399,2833.60637,782.439804,12531.869541,3537.004543,6546.782242,1199.650722,40604.194947
2018-05-06 23:00:00,10445.279535,1146.789284,2656.916235,658.33692,10235.688095,3296.893666,5458.898718,1100.168433,34998.970885
2019-05-06 00:00:00,10322.022136,1137.282754,3134.136781,645.392194,10175.175555,3044.639221,5386.529995,1017.908827,34863.087462
2019-05-06 01:00:00,9757.728628,1079.254022,3095.525619,619.948296,9534.695186,2856.167036,4992.164111,979.468003,32914.950901
2019-05-06 02:00:00,9463.333343,1001.933865,3085.189099,606.338862,9249.48104,2754.256219,4751.535906,957.29254,31869.360873
2019-05-06 03:00:00,9339.468652,1014.840653,3075.365826,599.479425,9110.616097,2685.125627,4641.013058,936.852784,31402.762121
2019-05-06 04:00:00,9457.129252,1036.948643,3069.605198,604.838824,9287.643632,2664.983321,4679.506843,931.486532,31732.142244
2019-05-06 05:00:00,10035.524331,1069.73819,3094.318595,636.421711,9920.838978,2771.720997,5030.28596,965.520038,33524.3688
2019-05-06 06:00:00,10685.195,1141.040083,3156.523145,689.297797,11125.975821,3011.800112,5657.260703,1038.584485,36505.677144
2019-05-06 07:00:00,10918.141489,1191.086386,3178.125538,712.974925,11629.067385,3077.842124,5924.35688,1070.348511,37701.943237
2019-05-06 08:00:00,11281.483651,1267.684459,3199.554503,730.591949,11984.683216,3138.779716,6026.358692,1088.981173,38718.117358
2019-05-06 09:00:00,12013.969544,1338.229232,3233.392183,761.013711,12419.001114,3311.77579,6176.776532,1122.747502,40376.905608
2019-05-06 10:00:00,12760.596971,1404.266253,3285.043937,798.715037,13013.559885,3466.585704,6322.350115,1160.023187,42211.141089
2019-05-06 11:00:00,13367.547569,1480.619184,3360.142192,830.666861,13564.01681,3548.737725,6373.025233,1202.336268,43727.091842
2019-05-06 12:00:00,13864.961901,1554.252291,3405.107805,857.210373,14145.763732,3561.49909,6413.868203,1238.712683,45041.376078
2019-05-06 13:00:00,14429.739753,1681.395558,3477.499641,892.512198,14761.338543,3598.613165,6419.739626,1284.475777,46545.314262
2019-05-06 14:00:00,14789.731662,1775.498631,3539.529118,917.827495,15259.280188,3666.26858,6500.816602,1318.680167,47767.632443
2019-05-06 15:00:00,15034.50772,1796.195444,3594.050884,943.390451,15531.019135,3779.729103,6567.504507,1351.65038,48598.047624
2019-05-06 16:00:00,14924.754208,1796.517465,3642.742651,957.964656,15743.483354,3917.455088,6648.696514,1390.353581,49021.967517
2019-05-06 17:00:00,14618.674807,1762.082244,3647.273524,956.290699,15672.812397,3969.921046,6771.901961,1400.630733,48799.587411
2019-05-06 18:00:00,14138.534947,1723.194759,3632.349076,939.550779,15344.237276,3915.816109,6867.565139,1393.695134,47954.94322
2019-05-06 19:00:00,13877.63305,1663.548165,3580.527513,911.545355,14883.804709,3800.619054,6877.772638,1354.89586,46950.346344
2019-05-06 20:00:00,13915.746602,1658.243842,3527.111342,897.626236,14835.567809,3851.455618,6975.941817,1335.379051,46997.072317
2019-05-06 21:00:00,13505.618242,1608.030275,3511.715666,863.434894,14267.051028,3789.851554,6795.10202,1303.52259,45644.326268
2019-05-06 22:00:00,12663.229174,1481.878425,3409.390771,794.835062,13016.127159,3527.522374,6260.483313,1217.238805,42370.705083
2019-05-06 23:00:00,11140.324435,1218.686931,3219.60712,672.232158,11154.922519,3323.58656,6004.605873,1080.799128,37814.764724
2020-05-06 00:00:00,11497.114094,1175.462821,3345.736517,574.796743,9235.213164,3376.696741,5418.472331,939.99617,35563.488583
2020-05-06 01:00:00,10907.387859,1101.793093,3304.343921,549.756415,8653.629324,3187.583856,5049.977036,898.056261,33652.527764
2020-05-06 02:00:00,10458.005904,1055.269728,3259.983542,533.592812,8261.632835,3016.786835,4839.123461,871.828538,32296.223655
2020-05-06 03:00:00,10183.018761,981.192325,3243.369929,529.358769,8019.294109,2906.906249,4688.30497,857.277445,31408.722557
2020-05-06 04:00:00,9993.414108,1017.006081,3223.595098,528.179404,8046.35936,2845.358814,4643.914349,847.061111,31144.888324
2020-05-06 05:00:00,9963.014822,1063.850104,3220.445363,545.681984,8398.41502,2844.957039,4730.083019,857.194444,31623.641796
2020-05-06 06:00:00,10125.764923,1131.577392,3232.130058,573.329673,8930.245805,2953.546762,4942.197181,891.92615,32780.717945
2020-05-06 07:00:00,10305.037048,1182.750896,3234.4181,594.672426,9379.95694,2980.732198,5130.896457,913.95435,33722.418415
2020-05-06 08:00:00,10583.305463,1238.12626,3270.976545,621.420275,9920.2854,3142.51209,5346.929654,938.824586,35062.380273
2020-05-06 09:00:00,11054.584997,1296.709454,3337.025016,640.671877,10487.389062,3384.968142,5585.892436,977.53316,36764.774144
2020-05-06 10:00:00,11653.095533,1358.902281,3401.835951,664.658343,10999.191211,3616.828714,5803.423596,1010.739832,38508.675461
2020-05-06 11:00:00,12182.74475,1443.974111,3443.42487,683.005666,11477.491144,3836.976952,6067.373123,1048.039742,40183.030358
2020-05-06 12:00:00,12676.242491,1512.81065,3498.002351,702.28965,12137.932407,4052.54601,6366.578724,1083.580918,42029.9832
2020-05-06 13:00:00,13321.359194,1600.360511,3560.98761,724.155928,12763.445006,4242.784133,6653.05422,1131.690653,43997.837255
2020-05-06 14:00:00,13862.590157,1647.422322,3644.300261,748.075176,13421.619129,4344.196525,7021.812399,1184.50913,45874.525097
2020-05-06 15:00:00,14304.613817,1708.616461,3710.321736,776.102633,13966.511559,4338.969924,7434.263629,1233.96097,47473.360728
2020-05-06 16:00:00,14574.652798,1745.444644,3747.164122,796.982833,14377.739084,4223.015565,7767.595469,1268.729914,48501.324429
2020-05-06 17:00:00,14593.454858,1750.697134,3762.129046,807.711279,14665.115983,4064.258321,7978.784675,1334.403612,48956.554907
2020-05-06 18:00:00,14155.701023,1679.055857,3757.10837,801.109677,14445.513073,3919.174552,7977.718359,1338.575555,48073.956466
2020-05-06 19:00:00,13438.125281,1593.303969,3689.607482,764.303144,13651.68687,3776.066103,7655.206228,1285.930841,45854.229917
2020-05-06 20:00:00,12982.81746,1569.164074,3620.909081,740.510423,13133.115907,3761.600675,7298.655809,1243.542208,44350.315638
2020-05-06 21:00:00,12488.931564,1523.526645,3576.366312,720.782909,12664.835784,3682.01201,6990.994228,1211.307045,42858.756497
2020-05-06 22:00:00,11708.404014,1400.992992,3530.212635,675.586458,11608.914615,3480.454695,6403.432708,1138.064719,39946.062837
2020-05-06 23:00:00,12269.27726,1307.377854,3316.421021,605.549454,10156.115039,3622.723028,5896.851035,1003.015527,38177.330218
2018-05-07 00:00:00,9905.692829,1115.447316,2680.645927,666.196849,9989.019879,2878.347832,5120.81871,1022.890853,33379.060195
2018-05-07 01:00:00,9357.255655,1064.754711,2614.8664,632.465642,9260.031242,2661.049015,4710.475335,972.203477,31273.101476
2018-05-07 02:00:00,9021.287084,1027.525097,2576.956398,613.787738,8757.146821,2546.532453,4472.269424,943.080867,29958.58588
2018-05-07 03:00:00,8883.473668,1015.269448,2576.89544,607.126014,8538.441431,2474.686197,4354.171278,933.866701,29383.930177
2018-05-07 04:00:00,8974.820799,1019.839911,2573.376066,610.670301,8634.982067,2454.220212,4375.85599,928.566019,29572.331365
2018-05-07 05:00:00,9472.390979,1081.876895,2559.339803,626.905929,9291.444701,2557.172168,4680.537696,958.283286,31227.951457
2018-05-07 06:00:00,10126.764137,1196.082134,2607.807799,674.233287,10437.408282,2821.513009,5221.763335,1036.926227,34122.49821
2018-05-07 07:00:00,10367.677977,1246.31636,2651.280032,700.983471,10978.979483,2869.829061,5405.51601,1065.607387,35286.189781
2018-05-07 08:00:00,10877.802161,1286.005489,2702.28245,727.369322,11406.257616,3000.076684,5649.116957,1094.851719,36743.762397
2018-05-07 09:00:00,11573.361807,1397.823874,2773.391972,763.406875,12048.404698,3223.985404,5976.887099,1174.691466,38931.953196
2018-05-07 10:00:00,12365.907825,1471.356325,2850.23926,810.792635,12905.276628,3477.742976,6368.668328,1241.723083,41491.707059
2018-05-07 11:00:00,13205.0712,1572.333282,2928.792677,852.011028,13834.547978,3778.170738,6793.785526,1304.623588,44269.336018
2018-05-07 12:00:00,13996.671792,1659.328273,3004.533906,904.473577,14829.865142,4040.044201,7254.944931,1333.572927,47023.434749
2018-05-07 13:00:00,14806.772236,1751.092226,3070.044064,961.770926,15893.918108,4265.240437,7735.238199,1386.270755,49870.346951
2018-05-07 14:00:00,15471.370383,1821.7428,3126.036591,1005.518337,16826.850275,4442.105777,8195.269785,1495.498889,52384.392838
2018-05-07 15:00:00,16041.134984,1882.340313,3175.864643,1040.79832,17609.753759,4566.614044,8619.913861,1538.348686,54474.76861
2018-05-07 16:00:00,16458.900901,1892.771343,3212.192929,1066.432882,18257.641678,4628.948684,9011.5269,1556.607341,56085.022657
2018-05-07 17:00:00,16423.107236,1844.991785,3201.112517,1065.747645,18502.428844,4565.795444,9242.99427,1534.193542,56380.371282
2018-05-07 18:00:00,15899.421793,1834.571021,3156.291272,1042.271548,18188.030379,4387.150905,9158.400747,1507.850215,55173.987879
2018-05-07 19:00:00,15079.733626,1730.699071,3079.935701,993.554841,17336.094444,4155.686595,8759.592175,1444.395805,52579.692258
2018-05-07 20:00:00,14588.994705,1693.747331,3019.129997,962.153654,16709.795983,4050.638745,8409.658163,1405.183444,50839.302023
2018-05-07 21:00:00,13798.528091,1630.395048,2986.093893,922.033341,15819.895712,3876.010935,7887.522094,1350.34551,48270.824624
2018-05-07 22:00:00,12643.996351,1480.436294,2890.484784,846.924122,14234.069328,3554.552489,7026.310317,1252.653648,43929.427333
2018-05-07 23:00:00,10800.605588,1223.338454,2743.144271,713.796966,11104.200319,3175.248173,5741.549357,1103.974408,36605.857535
2019-05-07 00:00:00,11084.969934,1247.279284,3236.722663,676.813605,10561.995331,2983.68849,5143.252242,1058.335541,35993.057088
2019-05-07 01:00:00,10566.177013,1173.678074,3185.867578,646.28731,9870.990444,2834.281401,4835.034436,1015.085243,34127.4015
2019-05-07 02:00:00,10278.468963,1136.39152,3154.790731,629.81049,9445.25229,2742.488688,4675.8354,990.267204,33053.305287
2019-05-07 03:00:00,10173.016109,1116.626659,3132.130071,616.230595,9230.804775,2678.979268,4589.822777,974.588629,32512.198882
2019-05-07 04:00:00,10392.717146,1129.314314,3122.377084,620.435545,9330.282811,2676.007405,4679.300688,976.483795,32926.918788
2019-05-07 05:00:00,10962.299326,1148.928934,3143.895694,646.486549,9940.258782,2798.270686,5041.358381,1007.60623,34689.104583
2019-05-07 06:00:00,11680.374399,1228.479373,3198.400948,697.002888,11149.109938,3070.666677,5664.198536,1078.597506,37766.830266
2019-05-07 07:00:00,11838.829282,1309.95568,3183.533606,712.098357,11641.22213,3138.732295,5965.151702,1104.363102,38893.886154
2019-05-07 08:00:00,12238.862714,1357.514865,3177.691311,727.755137,11965.892471,3197.58793,6098.999326,1117.490049,39881.793802
2019-05-07 09:00:00,12913.682545,1399.490878,3218.248953,749.57776,12373.433192,3397.621511,6315.149023,1135.643794,41502.847655
2019-05-07 10:00:00,13407.602737,1473.94129,3255.172855,779.072581,12976.710438,3616.862216,6586.504673,1161.082604,43256.949396
2019-05-07 11:00:00,13656.943387,1565.429798,3327.204231,815.313103,13604.590081,3813.54044,6891.669885,1196.387328,44871.078254
2019-05-07 12:00:00,13627.336285,1660.779097,3392.702246,838.61049,14162.964441,4008.105535,7134.670435,1229.807147,46054.975676
2019-05-07 13:00:00,13498.894847,1747.773652,3473.50184,871.381406,14863.593949,4183.943807,7498.268341,1259.747677,47397.105518
2019-05-07 14:00:00,13334.553924,1736.331929,3543.203881,903.485168,15519.205799,4375.467881,7860.431457,1311.558319,48584.238358
2019-05-07 15:00:00,13099.927808,1682.821161,3541.987096,924.687963,16097.343508,4488.122052,8173.670099,1361.050966,49369.610654
2019-05-07 16:00:00,12873.483194,1706.084449,3500.085004,929.831377,16507.079338,4558.737424,8490.96905,1401.401541,49967.671376
2019-05-07 17:00:00,12713.225678,1651.476403,3461.595384,931.458272,16684.102495,4519.605861,8564.153464,1404.179626,49929.797185
2019-05-07 18:00:00,12432.604801,1616.853974,3382.693138,917.673395,16266.935811,4369.945483,8332.548284,1372.34055,48691.595436
2019-05-07 19:00:00,12205.22291,1578.329393,3348.14139,888.406523,15361.471152,4200.374436,8007.91075,1328.534623,46918.391178
2019-05-07 20:00:00,12062.833248,1576.923587,3282.347071,874.38348,15103.247596,4194.797457,7842.285939,1324.872524,46261.690902
2019-05-07 21:00:00,11760.721722,1525.396745,3259.702445,847.040529,14518.57026,4071.461935,7453.620474,1305.262486,44741.776596
2019-05-07 22:00:00,11205.87124,1393.873448,3185.753494,786.155127,13232.001312,3784.9572,6793.899,1213.389245,41595.900066
2019-05-07 23:00:00,11802.33701,1349.06264,3315.112014,728.887196,11576.492829,3232.113628,5639.724536,1124.917243,38768.647096
2020-05-07 00:00:00,10170.925252000001,1171.799865,3445.114677,586.677364,9529.78518,3027.475348,5268.55371,980.760395,34181.091792
2020-05-07 01:00:00,9619.949039,1099.755325,3404.785322,559.490516,8851.520957,2858.413066,4883.920952,945.884018,32223.719196
2020-05-07 02:00:00,9284.776173,1057.070148,3366.201891,544.481917,8403.669427,2749.455941,4635.848642,922.091744,30963.595884
2020-05-07 03:00:00,9078.843671,1023.837143,3356.765045,536.964248,8185.927353,2672.888352,4469.898439,910.13987,30235.26412
2020-05-07 04:00:00,9067.997652,1052.181684,3329.204607,534.714081,8216.185801,2644.58865,4445.600378,907.897516,30198.37037
2020-05-07 05:00:00,9294.854111,1076.178084,3330.993151,551.582528,8512.49849,2675.287732,4539.530015,925.809527,30906.733637
2020-05-07 06:00:00,9629.843303,1148.070344,3355.006285,576.485951,9054.762962,2782.084053,4793.811613,966.511229,32306.57574
2020-05-07 07:00:00,9975.234913,1207.290108,3352.375518,595.949984,9526.285407,2854.787913,5001.264167,995.258712,33508.446723
